"ООО КБ ""АРЕСБАНК""";392474632;2016720;395289447;2914;01.01.2019
"ООО КБ ""Алтайкапиталбанк""";16214389;4180;16466252;2659;01.01.2019
"ООО КБ ""Альба Альянс""";47387967;399750;47963372;2593;01.01.2019
"ООО КБ ""ВНЕШФИНБАНК""";43513770;417810;44191987;3173;01.01.2019
"ООО КБ ""Взаимодействие""";6143550;37915;6276723;1704;01.01.2019
"ООО КБ ""ГТ банк""";21287234;32780;21488050;665;01.01.2019
"ООО КБ ""Гефест""";3966705;0;4049250;1046;01.01.2019
"ООО КБ ""Дружба""";1087857;0;1101808;990;01.01.2019
"ООО КБ ""Евроазиатский Инвестиционный Банк""";11643622;36255;11866146;2897;01.01.2019
"ООО КБ ""Еврокапитал-Альянс""";21898051;7175;22305812;2672;01.01.2019
"ООО КБ ""Жилкредит""";3350625;8500;3438970;1736;01.01.2019
"ООО КБ ""КОЛЬЦО УРАЛА""";139010831;1395545;143582183;65;01.01.2019
"ООО КБ ""Калуга""";3237363;14410;3289938;1151;01.01.2019
"ООО КБ ""Кетовский""";12407145;0;12613348;842;01.01.2019
"ООО КБ ""Кредитинвест""";2224537;12625;2341214;1197;01.01.2019
"ООО КБ ""Лэнд-Банк""";802082;0;803394;1478;01.01.2019
"ООО КБ ""МВС Банк""";1483593;2685;1524150;2407;01.01.2019
"ООО КБ ""Мегаполис""";14167645;49930;14238586;3265;01.01.2019
"ООО КБ ""Международный расчетный банк""";10681511;94950;10869642;3028;01.01.2019
"ООО КБ ""Металлург""";6537037;31230;6665638;2877;01.01.2019
"ООО КБ ""НЕВАСТРОЙИНВЕСТ""";3726031;5455;3827058;1926;01.01.2019
"ООО КБ ""Нэклис-Банк""";32687104;253400;33055310;1671;01.01.2019
"ООО КБ ""ПЛАТИНА""";45332505;877895;46310468;2347;01.01.2019
"ООО КБ ""РостФинанс""";33948758;107305;34273504;481;01.01.2019
"ООО КБ ""СИНКО-БАНК""";32320069;445600;32845205;2838;01.01.2019
"ООО КБ ""Славянский кредит""";33154770;169735;33489259;2960;01.01.2019
"ООО КБ ""Столичный Кредит""";4736855;36310;4775070;2853;01.01.2019
"ООО КБ ""Тайдон""";972488;0;977450;2085;01.01.2019
"ООО КБ ""Уралфинанс""";12007853;22290;12266620;1370;01.01.2019
"ООО КБ ""Финанс Бизнес Банк""";107917265;3181890;112894823;520;01.01.2019
"ООО КБ ""Холдинвестбанк""";4358360;0;4907480;2837;01.01.2019
"ООО КБ ""ЭКО-ИНВЕСТ""";915290;470;922396;3116;01.01.2019
ООО КБЦА;1559808;6000;1665447;3037;01.01.2019
"ООО КБЭР ""Банк Казани""";77688537;192315;78320512;708;01.01.2019
"ООО МИБ ""ДАЛЕНА""";10038005;72285;10231064;1948;01.01.2019
"ООО НКО ""МОБИ.Деньги""";16535699;53770;16726358;3523;01.01.2019
"ООО НКО ""Мобильная карта""";22614816;0;25178688;3522;01.01.2019
"ООО НКО ""Мурманский расчетный центр""";13294581;11495;13312492;3341;01.01.2019
"ООО НКО ""Платежный Стандарт""";807329;0;850525;3530;01.01.2019
"ООО НКО ""ПэйПал РУ""";44443064;16625940;61088872;3517;01.01.2019
"ООО НКО ""ПэйЮ""";5541131;11615;5664734;3518;01.01.2019
"ООО НКО ""Расчетные Решения""";3639565;0;3895226;3524;01.01.2019
"ООО НКО ""Яндекс.Деньги""";107651552;375610;113866888;3510;01.01.2019
"ООО ПНКО ""ЭЛПЛАТ""";241796;0;256898;3535;01.01.2019
"ООО РНКО ""Единая касса""";8788460;4100;8823538;3512;01.01.2019
"ООО РНКО ""ИСБ""";6679439;74740;7000860;3010;01.01.2019
"ООО РНКО ""РИБ""";26856734;0;27136465;2749;01.01.2019
"ООО банк ""Элита""";5802353;4865;6113990;1399;01.01.2019
"ПАО ""АК БАРС"" БАНК";2814881083;28205300;2851480878;2590;01.01.2019
"ПАО ""АКИБАНК""";84066377;331950;84991889;2587;01.01.2019
"ПАО ""БАЛТИНВЕСТБАНК""";985427214;4605380;1004527307;3176;01.01.2019
"ПАО ""БАНК СГБ""";332990656;1758560;336760154;2816;01.01.2019
"ПАО ""БАНК УРАЛСИБ""";2339345445;26451110;2392037085;2275;01.01.2019
"ПАО ""БИНБАНК""";55223604;0;83057484;323;01.01.2019
"ПАО ""Балтийский Банк""";718840057;114095;727226355;128;01.01.2019
"ПАО ""Банк ""Екатеринбург""";17369849;69885;17972226;3161;01.01.2019
"ПАО ""Банк ""Санкт-Петербург""";8567520272;62001390;8648649267;436;01.01.2019
"ПАО ""Банк ""Торжок""";6904000;21150;7003179;933;01.01.2019
"ПАО ""Бест Эффортс Банк""";51017178;1277230;52509494;435;01.01.2019
"ПАО ""БыстроБанк""";98449817;171540;102725850;1745;01.01.2019
"ПАО ""Витабанк""";14899406;45215;15002033;356;01.01.2019
"ПАО ""Дальневосточный банк""";387132720;410440;389175442;843;01.01.2019
"ПАО ""Донкомбанк""";10640754;37435;10869862;492;01.01.2019
"ПАО ""Евразийский банк""";20042803;226065;20340087;969;01.01.2019
"ПАО ""Запсибкомбанк""";750104899;2052095;758335626;918;01.01.2019
"ПАО ""Камчаткомагропромбанк""";24171792;51800;25134268;545;01.01.2019
"ПАО ""Крайинвестбанк""";147057066;77500;147604341;3360;01.01.2019
"ПАО ""Курскпромбанк""";104654547;198315;106565536;735;01.01.2019
"ПАО ""Липецккомбанк""";46802891;143995;47416170;1242;01.01.2019
"ПАО ""МЕТКОМБАНК""";799305474;2561955;808929798;2443;01.01.2019
"ПАО ""МИнБанк""";1739612822;11863765;1761149622;912;01.01.2019
"ПАО ""МОСКОВСКИЙ КРЕДИТНЫЙ БАНК""";18118541820;342388345;18499503555;1978;01.01.2019
"ПАО ""МТС-Банк""";769918310;6717990;789292201;2268;01.01.2019
"ПАО ""НБД-Банк""";53764856;98575;56333389;1966;01.01.2019
"ПАО ""НИКО-БАНК""";49484431;421495;50317840;702;01.01.2019
"ПАО ""Невский банк""";13012592;39705;13234987;1068;01.01.2019
"ПАО ""Норвик Банк""";102612572;594985;104104595;902;01.01.2019
"ПАО ""Плюс Банк""";184811802;6688735;192852852;1189;01.01.2019
"ПАО ""Почта Банк""";1179189394;2612290;1215132106;650;01.01.2019
"ПАО ""Промсвязьбанк""";9092803740;80234455;9214836674;3251;01.01.2019
"ПАО ""РГС Банк""";362894471;2528315;382017903;3073;01.01.2019
"ПАО ""РосДорБанк""";100560525;915535;102060597;1573;01.01.2019
"ПАО ""САРОВБИЗНЕСБАНК""";115368824;414735;120323821;2048;01.01.2019
"ПАО ""СКБ-банк""";524243388;2216815;530702556;705;01.01.2019
"ПАО ""Совкомбанк""";5941750485;80539560;6066025428;963;01.01.2019
"ПАО ""Спиритбанк""";4837087;4940;5068250;2053;01.01.2019
"ПАО ""Таганрогбанк""";1959209;430;2064431;3136;01.01.2019
"ПАО ""Томскпромстройбанк""";21392443;38985;21872123;1720;01.01.2019
"ПАО ""ЧЕЛИНДБАНК""";178783621;858160;182447858;485;01.01.2019
"ПАО ""ЧЕЛЯБИНВЕСТБАНК""";261272921;1109755;265557886;493;01.01.2019
"ПАО ""Энергомашбанк""";40845033;94885;41264130;52;01.01.2019
"ПАО АКБ ""АВАНГАРД""";1086918157;9737420;1104152186;2879;01.01.2019
"ПАО АКБ ""Металлинвестбанк""";1393230348;5349810;1402209649;2440;01.01.2019
"ПАО АКБ ""Приморье""";444055917;5093650;450889340;3001;01.01.2019
"ПАО АКБ ""Связь-Банк""";1549306342;14172245;1586347823;1470;01.01.2019
"ПАО АКБ ""Урал ФД""";89249273;572445;90297520;249;01.01.2019
"ПАО АРКБ ""Росбизнесбанк""";19621487;248345;20031573;1405;01.01.2019
"ПАО БАНК ""СИАБ""";32929164;599320;33735822;3245;01.01.2019
"ПАО Банк ""АЛЕКСАНДРОВСКИЙ""";61530638;342410;62225679;53;01.01.2019
"ПАО Банк ""Кузнецкий""";18986498;0;19394557;609;01.01.2019
"ПАО Банк ""ФК Открытие""";18531962730;172656155;18750531563;2209;01.01.2019
ПАО Банк ЗЕНИТ;2740222879;17237160;2758201172;3255;01.01.2019
"ПАО КБ ""Восточный""";2420798022;12776880;2445543282;1460;01.01.2019
"ПАО КБ ""МПСБ""";11895572;34555;12241767;752;01.01.2019
"ПАО КБ ""ПФС-БАНК""";7738157;41350;8005991;2410;01.01.2019
"ПАО КБ ""РусьРегионБанк""";3113750;270;3155616;685;01.01.2019
"ПАО КБ ""САММИТ БАНК""";4020879;12625;4094989;85;01.01.2019
"ПАО КБ ""Сельмашбанк""";9645113;0;9716688;106;01.01.2019
"ПАО КБ ""УБРиР""";1736906556;80906455;1820041639;429;01.01.2019
"ПАО КБ ""Центр-инвест""";290563273;973770;295680459;2225;01.01.2019
"ПАО Комбанк ""Химик""";2455508;5380;2493100;1114;01.01.2019
ПАО МОСОБЛБАНК;3296213974;74687065;3404969676;1751;01.01.2019
"ПАО НКБ ""РАДИОТЕХБАНК""";14371513;22305;14840046;1166;01.01.2019
ПАО РОСБАНК;8045958621;85830540;8168502886;2272;01.01.2019
"ПАО СКБ Приморья ""Примсоцбанк""";263351994;2110685;270711212;2733;01.01.2019
ПАО Сбербанк;8,15E+11;2481820080;8,20E+11;1481;01.01.2019
ПАО Ставропольпромстройбанк;52438201;74415;52756772;1288;01.01.2019
"ПАО УКБ ""Новобанк""";42925942;32515;43348179;1352;01.01.2019
"ПНКО ""ИНЭКО"" (ООО)";88063;0;88962;3520;01.01.2019
Прио-Внешторгбанк (ПАО);60467893;237220;61380876;212;01.01.2019
РНКБ Банк (ПАО);491750095;962170;502113543;1354;01.01.2019
"РНКО ""Деньги.Мэйл.Ру"" (ООО)";11884439;12650;11965484;3511;01.01.2019
"РНКО ""ПРОМСВЯЗЬИНВЕСТ"" (ООО)";428156;0;442932;2761;01.01.2019
"РНКО ""Платежный Центр"" (ООО)";1005894263;22259575;1034674718;3166;01.01.2019
"РНКО ""Р-ИНКАС"" (ООО)";1108975;0;1330498;3536;01.01.2019
РОСКОМСНАББАНК (ПАО);57382622;223390;60125533;1398;01.01.2019
Санкт-Петербургский банк инвестиций (АО);5088645;3290;5391716;3468;01.01.2019
ТКБ БАНК ПАО;1181722369;20687980;1204693645;2210;01.01.2019
ЦМРБанк (ООО);22580820;0;24448031;3531;01.01.2019
ЭКСИ-Банк (АО);15020519;79680;16167540;2530;01.01.2019
Эс-Би-Ай Банк ООО;39584964;163795;40343753;3185;01.01.2019
"""Азиатско-Тихоокеанский Банк"" (ПАО)";1001624820;4576150;1024611273;1810;01.01.2020
"""БМВ Банк"" ООО";87031963;115850;92108518;3482;01.01.2020
"""БНП ПАРИБА БАНК"" АО";409105331;3028855;413029572;3407;01.01.2020
"""БСТ-БАНК"" АО";8250459;50585;8370976;2883;01.01.2020
"""Банк ""МБА-МОСКВА"" ООО";1037376287;1039155;1040714140;3395;01.01.2020
"""Банк Заречье"" (АО)";21756859;72795;21897882;817;01.01.2020
"""Банк Кремлевский"" ООО";30393390;525900;31311024;2905;01.01.2020
"""Братский АНКБ"" АО";13754612;51175;13916828;1144;01.01.2020
"""ЗИРААТ БАНК (МОСКВА)"" (АО)";30615301;634790;32364868;2559;01.01.2020
"""Коммерческий Индо Банк"" ООО";21327672;455545;22410612;3446;01.01.2020
"""Мерседес-Бенц Банк Рус"" ООО";72197223;113050;74506187;3473;01.01.2020
"""Муниципальный Камчатпрофитбанк"" (АО)";47487363;174025;48166120;2103;01.01.2020
"""Натиксис Банк АО""";157510410;5930380;163698584;3390;01.01.2020
"""Нацинвестпромбанк"" (АО)";59993868;672535;62399436;3077;01.01.2020
"""Республиканский Кредитный Альянс"" ООО";6275680;46300;6415460;3017;01.01.2020
"""Русьуниверсалбанк"" (ООО)";55514286;55350;56859048;3293;01.01.2020
"""СДМ-Банк"" (ПАО)";267288793;5620640;280207979;1637;01.01.2020
"""СИБСОЦБАНК"" ООО";19069428;10140;19151943;2015;01.01.2020
"""СОЦИУМ-БАНК"" (ООО)";6730936;24335;7036107;2881;01.01.2020
"""СеверСтройБанк"" АО";2687973;0;2761993;3507;01.01.2020
"""Северный Народный Банк"" (ПАО)";28027708;249635;28495496;2721;01.01.2020
"""Сетелем Банк"" ООО";423670906;128130;431540917;2168;01.01.2020
"(АО ""Банк ""Агророс"")";35842668;128675;36310075;2860;01.01.2020
"АКБ ""АКТИВ БАНК"" (ПАО)";40454610;25575;40949041;2529;01.01.2020
"АКБ ""АПАБАНК"" (АО)";18002279;32350;18161799;2404;01.01.2020
"АКБ ""Абсолют Банк"" (ПАО)";1101288777;11518850;1134090422;2306;01.01.2020
"АКБ ""Алмазэргиэнбанк"" АО";133561506;550180;135961092;2602;01.01.2020
"АКБ ""БЭНК ОФ ЧАЙНА"" (АО)";420968482;4400165;431689446;2309;01.01.2020
"АКБ ""Держава"" ПАО";159048271;2114035;165670221;2738;01.01.2020
"АКБ ""ИРС"" (АО)";9333966;41830;9511835;272;01.01.2020
"АКБ ""Ижкомбанк"" (ПАО)";33304469;134735;34219493;646;01.01.2020
"АКБ ""Инвестторгбанк"" (ПАО)";245116608;1007860;248150290;2763;01.01.2020
"АКБ ""Кузбассхимбанк"" (ПАО)";5976646;755;6168908;2868;01.01.2020
"АКБ ""Ланта-Банк"" (АО)";255574288;544860;257821613;1920;01.01.2020
"АКБ ""НООСФЕРА"" (АО)";5753105;6840;5884199;2650;01.01.2020
"АКБ ""НРБанк"" (АО)";91867389;652230;98456073;2170;01.01.2020
"АКБ ""ПЕРЕСВЕТ"" (ПАО)";548498499;8927545;574495138;2110;01.01.2020
"АКБ ""ПРОМИНВЕСТБАНК"" (ПАО)";51135585;21760;51718541;2433;01.01.2020
"АКБ ""Проинвестбанк"" (ПАО)";3451040;2620;3507054;784;01.01.2020
"АКБ ""Ресурс-траст"" (АО)";3779233;113640;3945703;3122;01.01.2020
"АКБ ""СЛАВИЯ"" (АО)";31835552;709850;32624011;2664;01.01.2020
"АКБ ""ТЕНДЕР-БАНК"" (АО)";11696678;38575;12000742;2252;01.01.2020
"АКБ ""Трансстройбанк"" (АО)";30433855;450335;31150252;2807;01.01.2020
"АКБ ""ФОРА-БАНК"" (АО)";322510222;9489295;334609183;1885;01.01.2020
"АКБ ""Форштадт"" (АО)";66027626;299770;67930067;2208;01.01.2020
"АКБ ""Энергобанк"" (АО)";257796297;102610;260601696;67;01.01.2020
"АККСБ ""КС БАНК"" (ПАО)";45026524;88305;45423864;1752;01.01.2020
"АО ""АБ ""РОССИЯ""";1968532219;13248180;2010673358;328;01.01.2020
"АО ""АЛЬФА-БАНК""";23371675350;448034260;24001434882;1326;01.01.2020
"АО ""Автоградбанк""";24541644;203525;24951373;1455;01.01.2020
"АО ""БАЛАКОВО-БАНК""";6413609;3790;6451955;444;01.01.2020
"АО ""БАНК БЕРЕЙТ""";1359682;0;1373974;3505;01.01.2020
"АО ""БАНК ОРЕНБУРГ""";34081537;42550;34849879;3269;01.01.2020
"АО ""БАНК РЕАЛИСТ""";40998199;222800;41499201;2646;01.01.2020
"АО ""БКС Банк""";1077401775;6587370;1087241244;101;01.01.2020
"АО ""БМ-Банк""";868225195;4149895;905036339;2748;01.01.2020
"АО ""БайкалИнвестБанк""";197234977;378085;198561018;1067;01.01.2020
"АО ""Банк ""Вологжанин""";15407020;46395;16096613;1896;01.01.2020
"АО ""Банк Акцепт""";60455360;171865;62322987;567;01.01.2020
"АО ""Банк БЖФ""";42278395;277810;44710464;3138;01.01.2020
"АО ""Банк ДОМ.РФ""";925492444;6468825;933664451;2312;01.01.2020
"АО ""Банк Интеза""";412553990;10442750;424415355;2216;01.01.2020
"АО ""Банк Кредит Свисс (Москва)""";465943748;4536620;473296868;2494;01.01.2020
"АО ""Банк Русский Стандарт""";1731387493;66480175;1807429672;2289;01.01.2020
"АО ""Банк ФИНАМ""";20987447;540480;21614856;2799;01.01.2020
"АО ""Банк Финсервис""";303448117;4517955;314307949;3388;01.01.2020
"АО ""Банк ЧБРР""";16141519;432140;16649048;3527;01.01.2020
"АО ""ВЛАДБИЗНЕСБАНК""";19987858;44105;20334424;903;01.01.2020
"АО ""ВУЗ-банк""";327461838;5024650;341195015;1557;01.01.2020
"АО ""Великие Луки банк""";4088729;12935;4151715;598;01.01.2020
"АО ""ГЕНБАНК""";117314631;133880;119843736;2490;01.01.2020
"АО ""ГОРБАНК""";17424199;36730;18119262;2982;01.01.2020
"АО ""ГУТА-БАНК""";38204241;167850;38695323;256;01.01.2020
"АО ""Газнефтьбанк""";6339064;3040;6365069;3223;01.01.2020
"АО ""Газэнергобанк""";75600659;349930;76861776;3252;01.01.2020
"АО ""Денизбанк Москва""";128606029;3184395;137489731;3330;01.01.2020
"АО ""Заубер Банк""";30730401;255890;31038707;1614;01.01.2020
"АО ""ИК Банк""";12535977;383045;12947184;1732;01.01.2020
"АО ""ИТ Банк""";14563959;103845;15131581;2609;01.01.2020
"АО ""ИШБАНК""";81283861;3091020;85570086;2867;01.01.2020
"АО ""КАБ ""Викинг""";19582545;157575;20000315;2;01.01.2020
"АО ""КОММЕРЦБАНК (ЕВРАЗИЯ)""";453345376;7299805;464538648;3333;01.01.2020
"АО ""КОШЕЛЕВ-БАНК""";59527874;470095;60858156;3300;01.01.2020
"АО ""Классик Эконом Банк""";7003357;8630;7682572;3298;01.01.2020
"АО ""Кредит Европа Банк (Россия)""";683284091;21349905;711642882;3311;01.01.2020
"АО ""Кросна-Банк""";10438654;317390;10770422;2607;01.01.2020
"АО ""Кубаньторгбанк""";19639184;156160;19960278;478;01.01.2020
"АО ""Кузнецкбизнесбанк""";21459272;263465;22082300;1158;01.01.2020
"АО ""МАЙКОПБАНК""";6434634;0;6500954;1136;01.01.2020
"АО ""МБ Банк""";273057451;1306745;278518189;3396;01.01.2020
"АО ""МОСКОМБАНК""";17048442;150350;17710283;3172;01.01.2020
"АО ""МСП Банк""";305685760;401070;309805069;3340;01.01.2020
"АО ""МТИ Банк""";9838741;45955;9911093;1052;01.01.2020
"АО ""Мидзухо Банк (Москва)""";304277540;4081390;311681364;3337;01.01.2020
"АО ""НВКбанк""";66453554;18740;67209031;931;01.01.2020
"АО ""НДБанк""";3854293;149050;4201158;2374;01.01.2020
"АО ""НК Банк""";91851675;1626290;94845018;2755;01.01.2020
"АО ""НС Банк""";100265354;1549095;102323648;3124;01.01.2020
"АО ""Народный банк""";25028197;10860;25226623;2249;01.01.2020
"АО ""Нефтепромбанк""";26761659;263660;27159673;2156;01.01.2020
"АО ""Нордеа Банк""";2158693283;21264725;2185800908;3016;01.01.2020
"АО ""ОРБАНК""";22414981;73805;22516499;937;01.01.2020
"АО ""ОТП Банк""";1188885747;7779200;1205978297;2766;01.01.2020
"АО ""ПЕРВОУРАЛЬСКБАНК""";13512499;10540;13628615;965;01.01.2020
"АО ""Первый Дортрансбанк""";11059295;23750;11220852;3271;01.01.2020
"АО ""Первый Инвестиционный Банк""";7339168;74195;7461137;604;01.01.2020
"АО ""ПроБанк""";15303070;253390;16172644;3296;01.01.2020
"АО ""РН Банк""";671213878;936125;687614805;170;01.01.2020
"АО ""РОСКОСМОСБАНК""";377740674;1613580;386086444;2989;01.01.2020
"АО ""РУНА-БАНК""";14348950;15745;14387526;3207;01.01.2020
"АО ""РФИ БАНК""";16575321;944420;17676554;3351;01.01.2020
"АО ""РФК-банк""";0;0;7791355;3099;01.01.2020
"АО ""Райффайзенбанк""";15907718003;113830860;16144762420;3292;01.01.2020
"АО ""Россельхозбанк""";9364551279;191866950;9586852609;3349;01.01.2020
"АО ""Роял Кредит Банк""";30561897;55210;30968998;783;01.01.2020
"АО ""СЕВЗАПИНВЕСТПРОМБАНК""";2959516;9800;2985807;2152;01.01.2020
"АО ""СМБСР Банк""";244259291;3550685;249242783;3494;01.01.2020
"АО ""СМП Банк""";1999001348;42058575;2068766161;3368;01.01.2020
"АО ""СЭБ Банк""";231566635;1634105;235028048;3235;01.01.2020
"АО ""Севастопольский Морской банк""";23590399;334050;24605328;3528;01.01.2020
"АО ""Сити Инвест Банк""";98396293;657640;100030711;3194;01.01.2020
"АО ""Собинбанк""";30110022;72990;31484617;1317;01.01.2020
"АО ""Солид Банк""";73881796;131310;74509183;1329;01.01.2020
"АО ""ТАТСОЦБАНК""";44094285;181530;46909770;480;01.01.2020
"АО ""ТЭМБР-БАНК""";33177052;264815;33630636;2764;01.01.2020
"АО ""Тексбанк""";5115849;17295;5220086;2756;01.01.2020
"АО ""Тимер Банк""";0;0;104198779;1581;01.01.2020
"АО ""Тинькофф Банк""";3230516822;82317355;3412882301;2673;01.01.2020
"АО ""Тойота Банк""";297878143;285940;302142468;3470;01.01.2020
"АО ""Тольяттихимбанк""";205562319;1559895;209870380;2507;01.01.2020
"АО ""УРАЛПРОМБАНК""";15949829;202975;16241184;2964;01.01.2020
"АО ""Углеметбанк""";43086996;207760;43983470;2997;01.01.2020
"АО ""Ури Банк""";93291796;2145945;96796721;3479;01.01.2020
"АО ""Экономбанк""";67971878;54485;69563650;1319;01.01.2020
"АО ""Эм-Ю-Эф-Джи Банк (Евразия)""";269533060;3675225;277906567;3465;01.01.2020
"АО АБ ""Капитал""";8510176;35300;8690072;575;01.01.2020
"АО АИКБ ""Енисейский объединенный банк""";18678893;126300;18864455;2645;01.01.2020
"АО АКБ ""Алеф-Банк""";113941346;743200;117634139;2119;01.01.2020
"АО АКБ ""ЕВРОФИНАНС МОСНАРБАНК""";0;0;185954108;2402;01.01.2020
"АО АКБ ""МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ""";409833244;8956310;428510318;2618;01.01.2020
"АО АКБ ""НОВИКОМБАНК""";1542038603;17387990;1591814088;2546;01.01.2020
"АО АКБ ""ЦентроКредит""";1015958082;2691025;1069915473;121;01.01.2020
"АО АКБ ""ЭКСПРЕСС-ВОЛГА""";603176174;17064320;640593913;3085;01.01.2020
"АО АКИБ ""Почтобанк""";4519293;9645;4572746;1788;01.01.2020
"АО БАНК ""Ермак""";10979849;51000;11282270;1809;01.01.2020
"АО БАНК ""МОСКВА-СИТИ""";17699626;71450;17959092;3247;01.01.2020
"АО БАНК ""НБТ""";3658439;6335;5041293;1309;01.01.2020
"АО БАНК ""СНГБ""";625639999;4697635;641432843;588;01.01.2020
АО БАНК НБС;2227802;0;2276895;1949;01.01.2020
"АО Банк ""Венец""";27425798;126110;28507216;524;01.01.2020
"АО Банк ""ККБ""";169673299;0;170163042;1087;01.01.2020
"АО Банк ""Национальный стандарт""";249826061;3025500;255190519;3421;01.01.2020
"АО Банк ""Объединенный капитал""";231386130;9727885;243256087;2611;01.01.2020
"АО Банк ""Онего""";2200089;3690;2416254;2484;01.01.2020
"АО Банк ""ПСКБ""";131963666;2165400;136355982;2551;01.01.2020
"АО Банк ""Развитие-Столица""";116176076;1323695;121489254;3013;01.01.2020
"АО Банк ""ТКПБ""";7095491;9055;7202381;1312;01.01.2020
АО Банк ЗЕНИТ Сочи;14529474;97190;15165414;232;01.01.2020
АО ВКАБАНК;6136343;13270;6244834;1027;01.01.2020
АО ЕАТПБанк;4990109;18980;5023442;1765;01.01.2020
"АО КБ ""АГРОПРОМКРЕДИТ""";100485802;499700;101849897;2880;01.01.2020
"АО КБ ""ВАКОБАНК""";3696169;305;3802436;1291;01.01.2020
"АО КБ ""ИНТЕРПРОМБАНК""";325894849;2138165;328591351;3266;01.01.2020
"АО КБ ""ИС Банк""";87955667;503795;88618487;3175;01.01.2020
"АО КБ ""КОСМОС""";1691571;20530;1732862;2245;01.01.2020
"АО КБ ""Модульбанк""";149860167;1240725;153776181;1927;01.01.2020
"АО КБ ""НИБ""";2760189;27955;2845862;2876;01.01.2020
"АО КБ ""Пойд?м!""";110499339;16100;114234493;2534;01.01.2020
"АО КБ ""Приобье""";6476370;29805;6533330;537;01.01.2020
"АО КБ ""РУСНАРБАНК""";69774718;111345;71132365;3403;01.01.2020
"АО КБ ""Ситибанк""";4192309866;36096425;4289461684;2557;01.01.2020
"АО КБ ""Соколовский""";3791202;29330;3825215;2830;01.01.2020
"АО КБ ""Солидарность""";148358502;878430;152013900;554;01.01.2020
"АО КБ ""ФорБанк""";29967988;113595;30104733;2063;01.01.2020
"АО КБ ""Хлынов""";162506031;570465;164772955;254;01.01.2020
"АО КБ ""ЮНИСТРИМ""";76794975;0;76858476;3467;01.01.2020
"АО КИБ ""ЕВРОАЛЬЯНС""";14724379;45645;14855841;1781;01.01.2020
"АО МКБ ""ДОМ-БАНК""";8613217;11920;8654932;3209;01.01.2020
АО МС Банк Рус;77052045;21885;79189942;2789;01.01.2020
"АО НКБ ""СЛАВЯНБАНК""";2363363;4690;2416354;804;01.01.2020
"АО НКО ""Сетевая Расчетная Палата""";4220834;26010;4282467;3332;01.01.2020
"АО НКО ""ЭЛЕКСНЕТ""";31728810;0;32560974;3314;01.01.2020
АО НОКССБАНК;32639960;56630;33375862;3202;01.01.2020
"АО РНКО ""Нарат""";229706;0;231776;1902;01.01.2020
"АО РНКО ""Синергия""";2263987;665;2586433;2884;01.01.2020
"АО РНКО ""ХОЛМСК""";2607527;143695;2817872;503;01.01.2020
АО РОСЭКСИМБАНК;609251019;15350620;635753788;2790;01.01.2020
"АО УКБ ""Белгородсоцбанк""";40850677;106095;41798207;760;01.01.2020
АО ЮниКредит Банк;7454194576;188682445;7683184914;1;01.01.2020
"АО комбанк ""Арзамас""";5066962;125;5267917;1281;01.01.2020
Азия-Инвест Банк (АО);26537424;882700;27584324;3303;01.01.2020
АйСиБиСи Банк (АО);455718163;9104085;468943352;3475;01.01.2020
"БАНК ""АГОРА"" ООО";3357158;31335;3394930;3231;01.01.2020
"БАНК ""МНХБ"" ПАО";23961321;118600;24254041;1411;01.01.2020
"БАНК ""МСКБ"" (АО)";3338660;430;3372248;2722;01.01.2020
"БАНК ""НЕЙВА"" ООО";81236193;384445;81842081;1293;01.01.2020
ББР Банк (АО);823067250;5472625;830203123;2929;01.01.2020
"Банк ""ВБРР"" (АО)";2707018912;66660345;2813399973;3287;01.01.2020
"Банк ""Возрождение"" (ПАО)";900488752;4662165;926436327;1439;01.01.2020
"Банк ""Вятич"" (ПАО)";1470715;1675;1505810;2796;01.01.2020
"Банк ""ИТУРУП"" (ООО)";32669490;138595;32891943;2390;01.01.2020
"Банк ""Йошкар-Ола"" (ПАО)";5038581;8330;5111052;2802;01.01.2020
"Банк ""КУБ"" (АО)";94130903;1516030;97286411;2584;01.01.2020
"Банк ""Кузнецкий мост"" АО";8701328;20300;8928444;2254;01.01.2020
"Банк ""Левобережный"" (ПАО)";190564335;805910;198502338;1343;01.01.2020
"Банк ""Нальчик"" ООО";5989163;0;5993940;695;01.01.2020
"Банк ""Прохладный"" ООО";8816818;1655;8850213;874;01.01.2020
"Банк ""РЕСО Кредит"" (АО)";35305564;1072675;38325230;3450;01.01.2020
"Банк ""СЕРВИС РЕЗЕРВ"" (АО)";6017928;18020;6057536;2034;01.01.2020
"Банк ""СКС"" (ООО)";8745250;19520;8839357;3224;01.01.2020
"Банк ""Снежинский"" АО";63166392;25555;65352792;1376;01.01.2020
"Банк ""ТРАСТ"" (ПАО)";14435425453;52077390;14658855077;3279;01.01.2020
Банк ВТБ (ПАО);97939607064;1346281305;99880609111;1000;01.01.2020
Банк ГПБ (АО);27060138710;611438195;27824390456;354;01.01.2020
Банк Глобус (АО);8449328;54770;8578708;2438;01.01.2020
Банк ИПБ (АО);335440704;1468600;340113680;600;01.01.2020
Банк НФК (АО);44868919;126670;45518009;3437;01.01.2020
Банк ПТБ (ООО);39824073;300155;40463091;2638;01.01.2020
Банк Пермь (АО);5563860;22600;5649910;875;01.01.2020
Банк РМП (ПАО);9845561;128260;10172856;2574;01.01.2020
Банк СОЮЗ (АО);410814694;1981190;417977212;2307;01.01.2020
